response_id,target_id,interaction_type,label,event,target_text,target_created_at,response_text,response_created_at,Times_Labeled
993754392489738240,993466363527114752,Quote,Implicit_Support,Iran_Deal,"Israeli operatives collected info on Obama officials who supported the Iran deal, according to Ronan Farrow: ""Black Cube is this international, elite, private intelligence agency ... what they did here was dig into the personal lives of former Obama administration officials"" https://t.co/w3DQDLQaLh",2018-05-07 12:23:33+00:00,"Operatives from the Israeli intelligence firm Black Cube used false identities to track &amp; dig up dirt—even sexual blackmail material—on Obama officials behind the Iran deal. Pages of docs &amp; sources close to the effort show how, in .@RonanFarrow latest for @newyorker: https://t.co/RqkRxfD81Q",2018-05-08 07:28:04+00:00,2
993870179296727040,993836241023053824,Quote,Implicit_Support,Iran_Deal,"Netanyahu puts wrong foot forward by serving Japan’s Abe dessert in a shoe https://t.co/BVA2rQCQkN  
This is the same man who put his foot through Oslo and wants to put his foot through the Iran nuclear deal: a bumbling pathetic excuse of a shlemiel. fyi @culinarydiplo",2018-05-08 12:53:19+00:00,#culinarydiplomacy gone wrong https://t.co/b5mocXMnVq,2018-05-08 15:08:10+00:00,1
993918946037428224,993916151213187072,Reply,Implicit_Support,Iran_Deal,Get you Trump hat....cheap https://t.co/J3P6DrBYjF,2018-05-08 18:10:51+00:00,"@RealMuckmaker The @realDonaldTrump Is A Lying Draft-Dodging Squelch.
Period. Full Stop.

#Iran #IranDeal Iran @gop @senategop @housegop #theresistance #military #veterans #maga @MediapartEN @lemondefr @TheMunichEye @MailOnline 
@OttawaCitizen @BrusselsTimes @Reuters @bbc @ap https://t.co/QR9HVTaqWS",2018-05-08 18:21:57+00:00,1
993919435202232320,993914755210514432,Reply,Comment,Iran_Deal,"BREAKING: IDF orders all bomb shelters to open in Golan Heights, says detecting suspecious activity in Syria. Army on maximum alert.",2018-05-08 18:05:18+00:00,"@IsraelBreaking #Trump is 100% right to reverse Obama's failed policies that allowed the Iranians to openly lie about their nuclear ambitions while destroying THREE Arab countries and invading Syria.

#IranDeal #IranianAggression",2018-05-08 18:23:54+00:00,2
993920792839761920,993887066655207424,Reply,Explicit_Support,Iran_Deal,,,"@funder @Flyfish_and_Fun Yes, it will hurt America and the world. Since there is no reason to renege on this deal with Iran, it signals that no deal &amp; no treaty is safe from Trump and his Republican allies. When is enough enough?",2018-05-08 18:29:17+00:00,1
993922339808014336,993921209875263488,Reply,Explicit_Support,Iran_Deal,"By withdrawing from the Iran Deal, the White House is sending a message to the world that America's word can’t be trusted. There’s nothing more dangerous than that. https://t.co/xPpRZugooa",2018-05-08 18:30:57+00:00,"@RepBarbaraLee First Trump spouted the wrong information about Iran , based on Israeli misinformation.  That I think it's a facade to get America to war with Iran pushing Israeli agenda . Why then our Government said nothing to Pakistan &amp; India about their nuclear weapons?",2018-05-08 18:35:26+00:00,1
993926149725138944,993853119405658112,Quote,Implicit_Support,Iran_Deal,"Poll: A majority of Americans say we should not withdraw from the Iran deal.

Since a majority of Americans have no idea what the Iran deal is, why the hell should we care what they think about it?

#TuesdayThoughts

https://t.co/KV31tb5cmO",2018-05-08 14:00:23+00:00,"Just another despicable fake poll by CNN. Here's the real story of the Iranian Fiasco! 

https://t.co/CPZymSZbfa https://t.co/IRt2G8QbGz",2018-05-08 18:50:35+00:00,2
993930163279691776,993929297806184448,Quote,Explicit_Denial,Iran_Deal,,,"No, YOU are the lie. You've turned America into a diplomatically untrustworthy shithole in 16 months. https://t.co/O8jJ0KZvDq",2018-05-08 19:06:31+00:00,2
993932629702520832,993931428088991744,Quote,Comment,Iran_Deal,"StateDept: RT WhiteHouse: ""At the heart of the Iran deal was a giant fiction: that a murderous regime desired only a peaceful nuclear energy program. Today, we have definitive proof that this Iranian promise was a lie."" https://t.co/9qgrwyg4WB",2018-05-08 19:11:33+00:00,"Perfect decision! For US&amp; world.
[The more so, the majority of US respondents were mostly misinformed abt the ""deal""-SUBJECT]. https://t.co/YSB6g7MLIT",2018-05-08 19:16:19+00:00,2
993933476062679040,993931940985176064,Reply,Implicit_Support,Iran_Deal,,,@EdKrassen Thank you  Iran President Hassan Rouhano......forgive our senile old unhinged dotard! he  lies a lot and can't keep his lies straight or his pants...he is sooo broke!,2018-05-08 19:19:41+00:00,1
993936952083795968,993936201496350720,Quote,Implicit_Support,Iran_Deal,"Trump lies to justify reversal on Iran deal, claiming 'definitive proof' Iran lied about something https://t.co/5ek9cUt3cp",2018-05-08 19:30:31+00:00,Who in the world didn't know that our Dotard baby-POTUS would not lie? https://t.co/kFlRbQzJ6u,2018-05-08 19:33:30+00:00,1
993938510502682624,993937245475295232,Reply,Implicit_Support,Iran_Deal,"Every time #Russia #Iran and #Syria don’t retaliate, the attacks by #Israel and the #US become more frequent and more brazen.",2018-05-08 19:34:40+00:00,"@Partisangirl US &amp; ISRAEL ARE IN AN ALLIANCE and carry on attacks in weaker Muslim States. There is no as such an alliance of Syria, Russia &amp; Iran. Therefore, they are not in attacking position but are on the defensive.",2018-05-08 19:39:42+00:00,1
993938623924813824,993915587112955904,Quote,Implicit_Support,Iran_Deal,"The Iran Deal is an example of the way different countries can work together to pursue a common goal: peace.

Donald Trump is making all of us less safe. 
https://t.co/99ky2yBvWd",2018-05-08 18:08:36+00:00,"@SpeakerRyan This is what your replacement thinks. Very unlikely he’ll lie about policies, etc as much as you have. @IronStache https://t.co/Q1aG4Wdzig",2018-05-08 19:40:09+00:00,1
993939556595568640,993919974883450880,Quote,Implicit_Denial,Iran_Deal,An historic day for Israel and the Jewish people. A deadly threat has been lifted. I am deeply grateful to Pres. Trump and his team for their clarity and courage in nixing the dangerous Iran nuclear deal. The Middle East and the world will be safer and better able to stop Iran.,2018-05-08 18:26:02+00:00,"When Israel gives up its nukes, which it has been lying about for decades, that will be REAL progress. https://t.co/Tpp5ztoxiV",2018-05-08 19:43:51+00:00,1
993940211867545600,993917947386187776,Quote,Implicit_Support,Iran_Deal,".@realDonaldTrump uses present tense to say #Iran “is pursuing” nuclear weapons, citing Israeli intelligence presented by @netanyahu last week.",2018-05-08 18:17:59+00:00,Worse than the lies that got us into Iraq. https://t.co/jcNJUOnCD7,2018-05-08 19:46:27+00:00,2
993940389752201216,993939418791657472,Quote,Implicit_Support,Iran_Deal,**NEW: Statement from Pres. Obama's office on Pres. Trump's decision to pull out of the Iran Deal... @OANN https://t.co/r0yR2iYp5R,2018-05-08 19:43:18+00:00,they ex president Obama.. all I read was blah blah lie lie blah blah lie lie https://t.co/9vufnnDtac,2018-05-08 19:47:10+00:00,1
993941814888591360,993937148725399552,Reply,Explicit_Support,Iran_Deal,"Now what? This is what bothers me most about the Trump decision to violate the deal and withdraw. No plan, man.",2018-05-08 19:34:17+00:00,"@kellymagsamen @Random_Guy_101_ IMO, there is no plan. Trump did this because he could...not because he knew what was in the Iran deal, not because he ever read thing. He did it because he could.",2018-05-08 19:52:49+00:00,2
993941983801561088,993893087641526272,Quote,Explicit_Denial,Iran_Deal,,,Lying Corrupt American Hater and Obama Bitch Boy @brhodes shows the world what yet again what a Piece of Shit he really is!! https://t.co/XS2SWBU5fI,2018-05-08 19:53:30+00:00,2
993942389952778240,993921184365531136,Reply,Implicit_Support,Iran_Deal,,,"@Acosta Iran deal built on lies, Paris agreement based on lies, Trans Pacific bad for America, DACA unconstitutional, Obamacare built on lies. Seeing a trend?",2018-05-08 19:55:06+00:00,1
993945315580538880,993944181289684992,Reply,Implicit_Denial,Iran_Deal,Well done Trump. Iran is a terrorist state - something British and European leaders seem blind to.,2018-05-08 20:02:14+00:00,@montie it is but the deal - which took yrs to achieve - broadly contained Iran’s nuke programme. Now there is no replacement (not strategy),2018-05-08 20:06:44+00:00,1
993946261739982848,993760344228159488,Quote,Implicit_Support,Iran_Deal,Virginia State Senator Richard Black gives 7 reasons why the #Assad govt would not have used CW in #Douma last month. They are nothing we don't already know but maybe if Americans heard them from an all-American veteran &amp; patriot they'd be more prepared to listen #Syria https://t.co/PDoJVbYwjt,2018-05-08 07:51:43+00:00,"False flag we all know that except the MSM &amp; our western governments 
its all a pretext 2 prepare the ground 4 US/Saudi,Israeli intervention 
because of Iran. As an Armenian I know Christians frm the M.E. R all pro Assad many even pro Hezbollah s they fought ISIS/AQ side by side. https://t.co/gzUTTRkfeO",2018-05-08 20:10:30+00:00,1
993949231240146944,993928781340528640,Reply,Explicit_Denial,Iran_Deal,"'A horrible, one-sided deal': Trump pulls US out of landmark Iran nuclear accord, saying it had been based on a lie https://t.co/Omklx76eNE",2018-05-08 19:01:02+00:00,@thejournal_ie Horrible to you fecking vommit portal on best US President. IRAN LIED AND LIES.,2018-05-08 20:22:18+00:00,2
993951101870399488,993939092068028416,Reply,Implicit_Denial,Iran_Deal,"As Trump declares US won’t abide by #Iran nuclear deal, Pompeo on way to Pyongyang
https://t.co/M2hfwkCsqz
But how much more difficult a #Korea nuclear deal, now Trump has so clearly demonstrated that, even over nuclear arms, US promises aren’t worth the paper they’re written on",2018-05-08 19:42:00+00:00,@ShoebridgeC There is no israel boarding north korea and no #netanyahu in south korea 😒 so any deals there will work i think in contrast to the iran deal where israel is pushing the usa for war war war war,2018-05-08 20:29:44+00:00,1
993951531132219392,993947517204226048,Quote,Implicit_Support,Iran_Deal,"History is repeating itself. What will you do?
If you call yourself part of #TheResistance, this is the time to wake up. This is the time to actually resist. Don’t let them turn Iran into the next Iraq. #IranDeal https://t.co/TqCn5qptlA",2018-05-08 20:15:29+00:00,"Donald Trump is not my president. I reject his lies of legitimacy. I did not vote for him. He does not speak for me. And if you care about peace, if you care about breaking the endless chain of war... you will say the same and oppose him and everything he stands for as you can. https://t.co/TqxBtz5Yjq",2018-05-08 20:31:26+00:00,2
993961295744385024,993913955587383296,Quote,Implicit_Denial,Iran_Deal,,,"""every lesson in history tells us that the greater risk lies in appeasement"" -Ronald Reagan

In times of peril, there will always be those that choose to bury their head in the sand, stand outside &amp; pretend the bad guy isn't inside shooting children....metaphorically speaking https://t.co/xiLw56izQA",2018-05-08 21:10:14+00:00,1
993961532416581632,993958346779643904,Quote,Implicit_Support,Iran_Deal,Obama’s Iran Deal in a nutshell https://t.co/m01FNr214m,2018-05-08 20:58:31+00:00,Obama was wrong then and wrong today! https://t.co/I0Y9R2c6X5,2018-05-08 21:11:10+00:00,1
993961980187873280,993939335480250368,Quote,Implicit_Support,Iran_Deal,"""It is with regret and concern that we, the Leaders of France, Germany and the United Kingdom take note of President Trump’s decision to withdraw the United States of America from the Joint Comprehensive Plan of Action."" 

https://t.co/kI4jZQPCpO",2018-05-08 19:42:58+00:00,"You mean the UK’s interest in the #JCPOA now lies with Europe rather than with the US?
Interesting. https://t.co/TOWWcawzcE",2018-05-08 21:12:57+00:00,1
993967772479737856,993967577763405824,Reply,Comment,Iran_Deal,'No rhetoric is required': Here's John Kerry response to Trump's Iran deal decision https://t.co/FekQhdeoOl https://t.co/RbeOdCmFdY,2018-05-08 21:35:12+00:00,@jilevin A deal with the most lying and murderous regime of the world. A deal with a ridiculous sunset in 7 years. A deal which outcome was the injection of assets to build the ballistic capabilities for a Nuke. A deal that gave Iran regional hegemony in his by proxy wars. Are you insane?,2018-05-08 21:35:58+00:00,2
993975787312345088,993972539742408704,Reply,Implicit_Support,Iran_Deal,"So ... the politics and political gamesmanship of the Iran deal is a lot..

But ultimately it comes down to... Do we believe a proven liar Donald Trump &amp; the War mongers ... Like we believes in Iraq &amp; Afghanistan...

Or do we believe our allies? #IranDeal",2018-05-08 21:54:55+00:00,@oldmanebro A deal with the most lying and murderous regime of the world. A deal with a ridiculous sunset in 7 years. A deal which outcome was the injection of assets to build the ballistic capabilities for a Nuke. A deal that gave Iran regional hegemony in his by proxy wars. Very bad deal.,2018-05-08 22:07:49+00:00,1
993977999933542400,993929297806184448,Quote,Explicit_Denial,Iran_Deal,,,What a disgusting and dangerous pack of lies. Trump has destroyed the only thing that kept the Iranian nuclear program in line. #DisasterousDecision https://t.co/j6NtEIPxIo,2018-05-08 22:16:37+00:00,2
993983981749141504,993921184365531136,Quote,Implicit_Support,Iran_Deal,,,"That's right fake newsboy, President Trump keeping his promises...👍🦅🗽👌 #IranDealDead #MAGA2018 #TrumpTrain #FullSpeedAhead https://t.co/yfqpvIO2Rc",2018-05-08 22:40:23+00:00,2
994001864772505600,993998119732989952,Quote,Implicit_Denial,Iran_Deal,“Trump all but declared war on Iran. That will be consequential enough. The collateral damage to America’s global standing may be even worse.” My column on today’s announcement. https://t.co/VlcAR7DWn8,2018-05-08 23:36:33+00:00,"Liberals are, as always, overdoing it. International law is a convenient fiction. Nothing more.

Among nations, might is always right. https://t.co/aoI1g3sc1L",2018-05-08 23:51:26+00:00,2
994005673988968448,994004586045280256,Reply,Implicit_Support,Iran_Deal,North Korea accuses Trump of “deliberately provoking” Pyongyang ahead of talks. https://t.co/olon09ituK,2018-05-09 00:02:15+00:00,"@LiberalResist .. / Pyongyang warned on Sunday that Trump’s “misleading” statements amounted to a “dangerous attempt” to ruin the peaceful atmosphere that has been built on the Korean Peninsula .. / 

.. after ""bankrupting"" the Iran nuclear agreement why would NK/Kim Jong Un want to proceed? .. https://t.co/UqsAg3VACp",2018-05-09 00:06:35+00:00,2
994023514079420416,993947347926253568,Quote,Comment,Iran_Deal,"""Less than two weeks after calling North Korean leader Kim Jong-un,""very honorable"" in the hopes of achieving the goal of of a denuclearized Korean Peninsula, Donald Trump today completely withdrew the United States from the Iran deal"" - @NicolleDWallace https://t.co/fvkQg2tnf5",2018-05-08 20:14:49+00:00,There is no chance of a summit now https://t.co/Ry0EKrwfZi,2018-05-09 01:17:28+00:00,2
994026936493060096,993977786007158784,Quote,Implicit_Denial,Iran_Deal,.@BarackObama on the U.S. withdrawing from the Iran nuclear deal: https://t.co/qjuefEwRab,2018-05-08 22:15:46+00:00,So wrong Obama so wrong https://t.co/TA3JBfCeOb,2018-05-09 01:31:04+00:00,1
994027528015630336,993928623429181440,Quote,Implicit_Denial,Iran_Deal,"Trump withdraws US from Iran nuclear deal: A 'horrible, one-sided deal that should have never ever been made' https://t.co/IsWbRCungb https://t.co/ulTcWzFXdR",2018-05-08 19:00:24+00:00,"Ball sucking dude in the WH. Why? he's a proven mentally ill, morale corrupt and a pathological liar, so why on the hell is he still in washington GOP flunkies. https://t.co/Z2w6HG6KdE",2018-05-09 01:33:25+00:00,1
994043396296790016,993921184365531136,Quote,Implicit_Denial,Iran_Deal,,,And what’s wrong with all of this Jim? These are all successes by @realDonaldTrump. Sorry your forgotten President will be removed from the American memory very soon if not already. All @POTUS44 did was give jack a*ses like you a voice which I wish you would just go away!! https://t.co/bjtrPhdMFu,2018-05-09 02:36:28+00:00,1
994046723805929472,993937186541228032,Quote,Implicit_Support,Iran_Deal,Just listening to ABC’s pathetically biased coverage of @realDonaldTrump announcing pull out of horrible Iran deal. ABC and the MSM would have loved Neville Chamberlain. They operate from the warped perspective that bullies like Iran must not only be tolerated but pampered.,2018-05-08 19:34:26+00:00,Obama was the modern day Neville Chamberlain so engulfed in his own ideology which was always wrong. Obama was and continues to be a disgrace https://t.co/6YxxsJsXuJ,2018-05-09 02:49:42+00:00,2
994064857174564864,994054880116527104,Reply,Implicit_Support,Iran_Deal,"“In the battle over the Iran nuclear deal, the “nixers,” as opposed to the “fixers,” won...But Trump is now back in the Middle East and there may be plenty of need for fixers ahead.”
https://t.co/hfaIxZxBcP",2018-05-09 03:22:06+00:00,"@mdubowitz Iran won't b able to lie openly t the President of the United States. Yemen crisis: President Hadi flees as Houthi rebels advance - BBC
https://t.co/nBRjUrvA7f
Mar 25, 2015   US sanctions Hezbollah-linked firms in Lebanon and West Africa ...
https://t.co/SdgXXCpVW6...
Feb 3, 2018",2018-05-09 04:01:45+00:00,1
994073918611841024,994034901140811776,Quote,Explicit_Denial,Iran_Deal,,,More lies from your mouth. You Barry and Kerry sold this country out. Your words have no merit. Go back to bed. https://t.co/uqAkoWH2yr,2018-05-09 04:37:45+00:00,2
994150438512537600,993968703648780288,Reply,Explicit_Denial,Iran_Deal,Donald Trump Ends the Obama Mirage https://t.co/JSAlacmIKa,2018-05-08 21:39:40+00:00,@continetti No gaslighting will displace Obama's legacy. Trump just proves once again he is a petty psycho consumed with jealousy over Obama's accomplishments.  The Iran deal is intact -- we're just not in it like the rest of the sane world powers.,2018-05-09 09:41:49+00:00,1
994154070532292608,994152728791273472,Quote,Comment,Iran_Deal,"Many were arguing that 'hardliners and softliners' in #Iran will show very different reactions to #Trump's decision. However, A.Khamenei today put an end to this fantasy:""We will continue to negotiate with Europe on #JCPOA"" juts like Rouhani and Zarif. 
https://t.co/7biQIuIsvW",2018-05-09 09:50:55+00:00,There is no difference between hardliners and softliners in Iran!!  Many of us knew that before but now the truth is out! https://t.co/qRe7AhdCLL,2018-05-09 09:56:15+00:00,1
994174759893192704,994164929212100608,Quote,Implicit_Support,Iran_Deal,"1. Up to 2015 Iran was enriching Uranium in order to develop Nuclear weapons

2. 2015 US alongside UK, France, Germany negotiated Treaty with Iran which  stopped this

3. Up to now Iran has abided by all Treaty terms. World was safer 

4. Trump just killed this Treaty

NOT NORMAL",2018-05-09 10:39:24+00:00,"How do we NOW believe “the boy who cries wolf” when the lies amount to more than truth? We shouldn’t be so accepting of any decisions made from this administration. We actually need them gone! November 18’ can’t happen, quick enough! Isolation shouldn’t be our goal! https://t.co/3e2BD06bWt",2018-05-09 11:18:28+00:00,1
994224746018541568,993953886967742464,Quote,Implicit_Support,Iran_Deal,,,His name is Flake for a reason. Liar or Circus Clown would also have been appropriate. https://t.co/5uuRdQ2gBl,2018-05-09 14:37:05+00:00,2
994225781424377856,993931142729519104,Quote,Explicit_Support,Iran_Deal,,,Well stated. It was sneaked through. Fake news and our DC Representatives did not inform us. This was a travesty &amp; it was criminal. Our politicians need to grow spines &amp; do what is right for us. They have a great example in Pres Trump. Take advantage of the opportunity ppl!!! https://t.co/JJc7ZWYaQt,2018-05-09 14:41:12+00:00,1
994250574995472384,994215806744457216,Quote,Comment,Iran_Deal,You all know I'm right...stop being cucks and start calling out the true rogue actors before shit hits the fan and we get sucked into #WW3 #iran #syria #IranDealWithdrawl https://t.co/E5S1z4xXAQ,2018-05-09 14:01:34+00:00,"If you think by agreeing with this you are defending Obama, you're dead wrong. That's what it's all about.  You're being fooled by what is superficial so the real stuff isn't seen. If you don't think there are people controlling world actions, you will be dead wrong. #WW3 https://t.co/hOm57PH35R",2018-05-09 16:19:44+00:00,2
994276263006109696,994275009190297600,Quote,Explicit_Denial,Iran_Deal,"@charlesadler This will address Glavin's distorted picture of life in Iran. https://t.co/EFTHcdlbPn As far as calling a successful multilateral agreement ""Obama's vanity project,"" Glavin is deluded. As are you.",2018-05-09 17:56:49+00:00,"Can we never have a difference of opinion? All disagreements come with these bullshit psychiatric diagnoses. Everyone you disagree with is delusional, narcissistic, manic, etc etc. If I want phony mental health entertainment, I'll go with a professional huckster, Dr Phil. https://t.co/jHREiNuB0p",2018-05-09 18:01:48+00:00,1
994285920441585664,993995925457702912,Quote,Explicit_Denial,Iran_Deal,"Sorry before everyone settles into sex and corruption cable, a last Iran deal thought: I distrusted the deal going in. Still do. But it’s now a pledge of the United States, relied on by many nations, now retracted by a man who doesn’t understand either its good points or its bad",2018-05-08 23:27:50+00:00,wrong - it was Obama's deal. Never went thru Congress and We The People didn't like it either. https://t.co/HVF99q50Gr,2018-05-09 18:40:11+00:00,2
994336690813767680,993931940985176064,Quote,Implicit_Support,Iran_Deal,,,This is...there are no words. https://t.co/Et1pB2ukq1,2018-05-09 22:01:55+00:00,1
994361755060133888,994349637292183552,Quote,Comment,Iran_Deal,"#BREAKING Israeli artillery fire at Assad positions in Quneitra is ongoing, i24NEWS correspondent on the ground reports https://t.co/YHq9oVoVnl",2018-05-09 22:53:22+00:00,"Looks like #Obama and John #Kerry were sadly wrong about Iran's peaceful intentions. May the U.S. never again have stupid, irresponsible faux leaders like them (includes #Hillary) https://t.co/ctEfQOLM8e",2018-05-09 23:41:31+00:00,2
994385037972856832,994360950487764992,Quote,Implicit_Support,Iran_Deal,"Well he was kinda busy NYT he most likely knew what the decision was before he left!

💥NY Times Rips Pompeo For Absence During Iran Deal Announcement. He Was Busy Rescuing Detainees In North Korea. ↘️

| Daily Wire https://t.co/0pmC4CsT0Q",2018-05-09 23:38:19+00:00,FAKE NEW YOKE TIMES  TAMPON RAG   A FAILING  FAKE  NEWS  RAGS https://t.co/sgbyqIshKn,2018-05-10 01:14:02+00:00,2
994428284309065728,994192161636839424,Reply,Implicit_Support,Iran_Deal,This is #Israel - a heroes welcome to a man who shot a helpless wounded person on the ground. https://t.co/z841cwgZ2f,2018-05-09 12:27:37+00:00,@mikopeled If Israel were human it would be committed to a facility until it understood right from wrong and then stand trial on the million crimes it has committed.  Now it’s full throttle pushing war on Iran w/new bestie Saudi Arabia,2018-05-10 04:05:53+00:00,1
994442819346583552,994381812901261312,Quote,Implicit_Support,Iran_Deal,,,There is no universe where the Trump admin is not openly treasonous. https://t.co/ZNGQJakFmr,2018-05-10 05:03:38+00:00,1
994453646770192384,994345813064192000,Reply,Explicit_Denial,Iran_Deal,"The Failing New York Times criticized Secretary of State Pompeo for being AWOL (missing), when in fact he was flying to North Korea. Fake News, so bad!",2018-05-09 22:38:10+00:00,@realDonaldTrump More fake info from your president!  They did not say he was AWOL.  Read the actual article! They knew exactly where he was. https://t.co/w7kuMRIm9I,2018-05-10 05:46:40+00:00,2
994506747158106112,994506133770506240,Quote,Implicit_Denial,Iran_Deal,Iran likely to retaliate with cyberattacks after nuclear deal collapse https://t.co/0fep4DCZ9b,2018-05-10 09:15:13+00:00,Western media likely to spin anti-Iran fake news after the USA violate #IranDeal ! https://t.co/64TP9nQRGP,2018-05-10 09:17:40+00:00,2
994506877034811392,993948558788358144,Quote,Implicit_Support,Iran_Deal,"Compare Zarif’s tweets in the past few weeks and the one he tweeted tonight. 
The IRI is out of options-as I said many times- and they will try to spread a war in the region in order to shift Iranians focus and Iranians will try to overthrow the regime. https://t.co/xB85RlT4q0",2018-05-08 20:19:37+00:00,"Iran and its ruling clerics are desperate!! The world knows there are no 'moderates' despite what some in the EU say!  

#IranProtests
#FreeIran https://t.co/e2PbJ9U5kR",2018-05-10 09:18:11+00:00,1
994542442694266880,994339406910820352,Quote,Implicit_Support,Iran_Deal,"Trump pulling out of the Iran Deal is causing oil prices to skyrocket to a FOUR YEAR HIGH!

Trump supporters are go… https://t.co/JlzCgidtFS",2018-05-09 22:12:43+00:00,"Yeah, but they’ll find a way to blame Obama, Hillary, fake news... anyone but 🍊💩 https://t.co/PZsZZEdjGM",2018-05-10 11:39:30+00:00,1
994553598406115328,994266616606191616,Quote,Explicit_Denial,Iran_Deal,Seeing a lot of nonsense today about how Trump’s decision is good for Iran’s hardliners. This presumes there are any real moderates or reformers left. They’ve been purged long ago. Come up with a new talking point.,2018-05-09 17:23:28+00:00,"Man consistently and horrifically wrong on foreign policy since the Full Moon night of Feb 21, 2002 still walks around giving his gibberish as serious opinion.

And claims he's right this time. https://t.co/5LrylnruNi",2018-05-10 12:23:50+00:00,2
994579015393513472,994574858716614656,Quote,Implicit_Denial,Iran_Deal,"In Trump's own words: THIS👇🏽was the REAL reason why he was there to greet the three hostages released by North Korea. Obama needed no such distraction during his presidency, when a total of SIXTEEN hostages were released; 11 from North Korea &amp; 4 from Iran. 🌊🇺🇸 (GIF w/ audio) https://t.co/EGOFGUPNef",2018-05-10 13:48:19+00:00,"So he some how knew the ratings at 3am way before they come out ? 

@realDonaldTrump 
Liar and MORON https://t.co/d1AJ8JxSvp",2018-05-10 14:04:50+00:00,1
994581794262577152,994565340154621952,Quote,Implicit_Denial,Santa_Fe_Shooting,,,If Obediah Stain was the president of the @NRA @MarvelStudios fact is getting stranger than fiction these days... also since when were NRA members strange fruit swinging from southern trees? Must of missed that update I don't watch @FoxNews #GunReform https://t.co/fzJsAAi2p7,2018-05-10 14:15:52+00:00,2
994618432392871936,994449045669068800,Quote,Explicit_Denial,Iran_Deal,,,Stop spreading lies @robreiner. It’s the other way around. Israel attacked Iran. Are you that ignorant as to what’s been happening in the Middle East? You’re going to get more innocent children killed with that stupidity. https://t.co/zsTrp511v2,2018-05-10 16:41:28+00:00,2
994622004203581440,994182671826870272,Reply,Comment,Iran_Deal,"Why? Why is his signature so big? Why, god, why? https://t.co/uCXcD9fpOl",2018-05-09 11:49:54+00:00,"@RJonesUX He does things #bigly except keep his word like showing taxes, draining swamp. I mean his lie ratio was off the charts during that Iran speech to #SweetDaddyVlad. Over compensate much @realDonaldTrump. #GOPComplicit #TrumpRussia #Impeach45 #25thAmendmentNow #NoWWIII #HurryMueller",2018-05-10 16:55:39+00:00,2
994635529982496768,994565340154621952,Reply,Explicit_Denial,Santa_Fe_Shooting,,,"@shannonrwatts @NRA No, Ollie... first, you're a damned liar. Second, you and your group are the REAL terrorists!",2018-05-10 17:49:24+00:00,2
994654612585005056,994225573869375488,Reply,Comment,Iran_Deal,Cry more. https://t.co/Wg4WuuWyqE,2018-05-09 14:40:23+00:00,"@BreitbartNews If Iran had a way to deliver a nuclear warhead they would do it right now. What is wrong with liberals, they can’t understand this.",2018-05-10 19:05:14+00:00,2
994670627381538816,994661095242698752,Quote,Explicit_Denial,Iran_Deal,Israel will not let Iran impose its violence on the international community https://t.co/QWqPVY7rcu,2018-05-10 19:30:59+00:00,"You're insane, how dare you lie to the world like that !!! https://t.co/72wtgf8IUM",2018-05-10 20:08:52+00:00,2
994679576541519872,994620116859006976,Quote,Implicit_Support,Iran_Deal,"""OBAMA DIDN’T REQUIRE IRAN To Sign Nuclear Deal…Was Never “Legally Binding”
Oh my goodness, a pesky thing like details. O didn't care, he was above the law or so he thought.
Thankfully our POTUS put a stop to the Iran deal which only benefited Iran.
https://t.co/tUdjhYXQ82",2018-05-10 16:48:09+00:00,All this asshole wanted was the fake headline that he had a nuclear deal with Iran so he could prop up his phoney legacy. https://t.co/c7Ck5agXbx,2018-05-10 20:44:25+00:00,1
994755053557727232,994647817443426304,Quote,Explicit_Denial,Iran_Deal,"The Israeli firm hired to go after me &amp; other Iran Deal proponents had a ludicrous vector of attack: the notion that Obama officials financially profited from the deal. 

Trump &amp; some of his aides might see their office as a way to make money. We didn’t.  https://t.co/Rlj6VeQy8i",2018-05-10 18:38:13+00:00,"Liar
That WAS the odumbo foreign policy. Everything was for sale https://t.co/2GRulucY9B",2018-05-11 01:44:21+00:00,2
994759446831214592,994749136766492672,Quote,Implicit_Denial,Iran_Deal,,,Fake Pig. https://t.co/UPoawIXqEq,2018-05-11 02:01:48+00:00,1
994777517583159296,993833150802522112,Reply,Explicit_Denial,Iran_Deal,,,"@tparsi @Corybranan This is complete bullshit.  The Iran deal, which wasn't even approved through Congress, simply delayed a nuclear program and funded terrorists.  Don't be so optimistic that real life kicks you in the ass when your not looking.",2018-05-11 03:13:36+00:00,2
994821423167352832,994784258001719296,Reply,Explicit_Denial,Iran_Deal,"Stormy Daniels' attorney Michael Avenatti: ""Somebody is lying. Either the President is lying about what he knew as related to what Michael Cohen was doing or these companies are lying to why they bought access from Michael Cohen and the true purposes"" https://t.co/OSNMR2akyb",2018-05-11 03:40:23+00:00,@CNNTonight @CNN Fools. We hve North Korea Iran n so. Many other issues. Damn fake news cnn,2018-05-11 06:08:04+00:00,2
994847373674336256,994844989267030016,Reply,Implicit_Support,Iran_Deal,"They Lied About Iraq, They Lied About Libya, They’re Lying About Syria! https://t.co/kf3Pfkb8Vy https://t.co/2FCO6NE2BS",2018-05-11 07:41:43+00:00,@NewsBud_ @o_rips And now they're lying about Iran. Infact they've always lied about Iran. Israel's been trying to inveigle the West into war with Iran since the 1980s,2018-05-11 07:51:11+00:00,2
